Gender,Event,Location,Year,Medal,Name,Nationality,Result
M,Pole Vault,Los Angeles,1932,Gold,Bill MILLER,USA,4.31
M,Pole Vault,Los Angeles,1932,Silver,Shuhei NISHIDA,JPN,4.3
M,Pole Vault,Los Angeles,1932,Bronze,George JEFFERSON,USA,4.2
M,Long Jump,Los Angeles,1932,Gold,Ed GORDON,USA,7.64
M,Long Jump,Los Angeles,1932,Silver,Lambert REDD,USA,7.6
M,Long Jump,Los Angeles,1932,Bronze,Chuhei NAMBU,JPN,7.45
M,Triple Jump,Los Angeles,1932,Gold,Chuhei NAMBU,JPN,15.72
M,Triple Jump,Los Angeles,1932,Silver,Erik SVENSSON,SWE,15.32
M,Triple Jump,Los Angeles,1932,Bronze,Kenkichi OSHIMA,JPN,15.12
M,Shot Put,Los Angeles,1932,Gold,Leo SEXTON,USA,16
M,Shot Put,Los Angeles,1932,Silver,Harlow ROTHERT,USA,15.67
M,Shot Put,Los Angeles,1932,Bronze,Frantisek DOUDA,TCH,15.61
M,Discus Throw,Los Angeles,1932,Gold,John ANDERSON,USA,49.49
M,Discus Throw,Los Angeles,1932,Silver,Henri LABORDE,USA,48.47
M,Discus Throw,Los Angeles,1932,Bronze,Paul WINTER,FRA,47.85
W,Discus Throw,Los Angeles,1932,Gold,Lillian COPELAND,USA,40.58
W,Discus Throw,Los Angeles,1932,Silver,Ruth OSBURN,USA,40.12
W,Discus Throw,Los Angeles,1932,Bronze,Jadwiga WAJS,POL,38.74
M,Hammer Throw,Los Angeles,1932,Gold,Pat O'CALLAGHAN,IRL,53.92
M,Hammer Throw,Los Angeles,1932,Silver,Ville PORHOLA,FIN,52.27
M,Hammer Throw,Los Angeles,1932,Bronze,Peter ZAREMBA,USA,50.33
M,Javelin Throw,Los Angeles,1932,Gold,Matti JARVINEN,FIN,72.71
M,Javelin Throw,Los Angeles,1932,Silver,Matti SIPPALA,FIN,69.8
M,Javelin Throw,Los Angeles,1932,Bronze,Eino PENTTILA,FIN,68.7
W,Javelin Throw,Los Angeles,1932,Gold,Babe DIDRIKSON,USA,43.68
W,Javelin Throw,Los Angeles,1932,Silver,Ellen BRAUMULLER,GER,43.49
W,Javelin Throw,Los Angeles,1932,Bronze,Tilly FLEISCHER,GER,43
M,100m,Amsterdam,1928,Gold,Percy WILLIAMS,CAN,10.8
M,100m,Amsterdam,1928,Silver,Jack LONDON,GBR,10.9
M,100m,Amsterdam,1928,Bronze,Georg LAMMERS,GER,10.9
W,100m,Amsterdam,1928,Gold,Betty ROBINSON,USA,12.2
W,100m,Amsterdam,1928,Silver,Fanny ROSENFELD,CAN,12.3
W,100m,Amsterdam,1928,Bronze,Ethel SMITH,CAN,12.3
M,200m,Amsterdam,1928,Gold,Percy WILLIAMS,CAN,21.8
M,200m,Amsterdam,1928,Silver,Walter RANGELEY,GBR,21.9
M,200m,Amsterdam,1928,Bronze,Helmut KORNIG,GER,21.9
M,400m,Amsterdam,1928,Gold,Ray BARBUTI,USA,47.8
M,400m,Amsterdam,1928,Silver,James BALL,CAN,48
M,400m,Amsterdam,1928,Bronze,Joachim BUCHNER,GER,48.2
M,800m,Amsterdam,1928,Gold,Douglas LOWE,GBR,01:51.8
M,800m,Amsterdam,1928,Silver,Erik BYLEHN,SWE,01:52.8
M,800m,Amsterdam,1928,Bronze,Hermann ENGELHARD,GER,01:53.2
W,800m,Amsterdam,1928,Gold,Lina RADKE,GER,02:16.8
W,800m,Amsterdam,1928,Silver,Kinue HITOMI,JPN,02:17.6
W,800m,Amsterdam,1928,Bronze,Inga GENTZEL,SWE,02:17.8
M,1500m,Amsterdam,1928,Gold,Harri LARVA,FIN,03:53.2
M,1500m,Amsterdam,1928,Silver,Jules LADOUMEGUE,FRA,03:53.8
M,1500m,Amsterdam,1928,Bronze,Eino PURJE,FIN,03:56.4
M,5000m,Amsterdam,1928,Gold,Ville RITOLA,FIN,14:38.0
M,5000m,Amsterdam,1928,Silver,Paavo NURMI,FIN,14:40.0
M,5000m,Amsterdam,1928,Bronze,Edvin WIDE,SWE,14:41.2
M,10000m,Amsterdam,1928,Gold,Paavo NURMI,FIN,30:18.8
M,10000m,Amsterdam,1928,Silver,Ville RITOLA,FIN,30:19.4
M,10000m,Amsterdam,1928,Bronze,Edvin WIDE,SWE,31:00.8
M,110m Hurdles,Amsterdam,1928,Gold,Sydney ATKINSON,RSA,14.8
M,110m Hurdles,Amsterdam,1928,Silver,Steve ANDERSON,USA,14.8
M,110m Hurdles,Amsterdam,1928,Bronze,John COLLIER,USA,14.9
M,400m Hurdles,Amsterdam,1928,Gold,Lord BURGHLEY,GBR,53.4
M,400m Hurdles,Amsterdam,1928,Silver,Frank CUHEL,USA,53.6
M,400m Hurdles,Amsterdam,1928,Bronze,Morgan TAYLOR,USA,53.6
M,3000m Steeplechase,Amsterdam,1928,Gold,Toivo LOUKOLA,FIN,09:21.8
M,3000m Steeplechase,Amsterdam,1928,Silver,Paavo NURMI,FIN,09:31.2
M,3000m Steeplechase,Amsterdam,1928,Bronze,Ove ANDERSEN,FIN,09:35.6
M,Marathon,Amsterdam,1928,Gold,Boughera EL OUAFI,FRA,02:32:57
M,Marathon,Amsterdam,1928,Silver,Manuel PLAZA,CHI,02:33:23
M,Marathon,Amsterdam,1928,Bronze,Martti MARTTELIN,FIN,02:35:02
M,High Jump,Amsterdam,1928,Gold,Bob KING,USA,1.94
M,High Jump,Amsterdam,1928,Silver,Ben HEDGES,USA,1.91
M,High Jump,Amsterdam,1928,Bronze,Claude MENARD,FRA,1.91
W,High Jump,Amsterdam,1928,Gold,Ethel CATHERWOOD,CAN,1.59
W,High Jump,Amsterdam,1928,Silver,Lien GISOLF,NED,1.56
W,High Jump,Amsterdam,1928,Bronze,Mildred WILEY,USA,1.56
M,Pole Vault,Amsterdam,1928,Gold,Sabin CARR,USA,4.2
M,Pole Vault,Amsterdam,1928,Silver,William DROEGEMUELLER,USA,4.1
M,Pole Vault,Amsterdam,1928,Bronze,Charles MCGINNIS,USA,3.95
M,Long Jump,Amsterdam,1928,Gold,Ed HAMM,USA,7.73
M,Long Jump,Amsterdam,1928,Silver,Silvio CATOR,HAI,7.58
M,Long Jump,Amsterdam,1928,Bronze,Alfred BATES,USA,7.4
M,Triple Jump,Amsterdam,1928,Gold,Mikio ODA,JPN,15.21
M,Triple Jump,Amsterdam,1928,Silver,Levi CASEY,USA,15.17
M,Triple Jump,Amsterdam,1928,Bronze,Vilho TUULOS,FIN,15.11
M,Shot Put,Amsterdam,1928,Gold,John KUCK,USA,15.87
M,Shot Put,Amsterdam,1928,Silver,Herman BRIX,USA,15.75
M,Shot Put,Amsterdam,1928,Bronze,Emil HIRSCHFELD,GER,15.72
M,Discus Throw,Amsterdam,1928,Gold,Bud HOUSER,USA,47.32
M,Discus Throw,Amsterdam,1928,Silver,Antero KIVI,FIN,47.23
M,Discus Throw,Amsterdam,1928,Bronze,James CORSON,USA,47.1
W,Discus Throw,Amsterdam,1928,Gold,Halina KONOPACKA,POL,39.62
W,Discus Throw,Amsterdam,1928,Silver,Lillian COPELAND,USA,37.08
W,Discus Throw,Amsterdam,1928,Bronze,Ruth SVEDBERG,SWE,35.92
M,Hammer Throw,Amsterdam,1928,Gold,Pat O'CALLAGHAN,IRL,51.39
M,Hammer Throw,Amsterdam,1928,Silver,Ossian SKIOLD,SWE,51.29
M,Hammer Throw,Amsterdam,1928,Bronze,Edmund BLACK,USA,49.03
M,Javelin Throw,Amsterdam,1928,Gold,Erik LUNDQVIST,SWE,66.6
M,Javelin Throw,Amsterdam,1928,Silver,Bela SZEPES,HUN,65.26
M,Javelin Throw,Amsterdam,1928,Bronze,Olav SUNDE,NOR,63.97
M,100m,Paris,1924,Gold,Harold ABRAHAMS,GBR,10.6
M,100m,Paris,1924,Silver,Jackson SCHOLZ,USA,10.7
M,100m,Paris,1924,Bronze,Arthur PORRITT,NZL,10.8
M,200m,Paris,1924,Gold,Jackson SCHOLZ,USA,21.6
M,200m,Paris,1924,Silver,Charley PADDOCK,USA,21.7
M,200m,Paris,1924,Bronze,Eric LIDDELL,GBR,21.9
M,400m,Paris,1924,Gold,Eric LIDDELL,GBR,47.6
M,400m,Paris,1924,Silver,Horatio FITCH,USA,48.4
M,400m,Paris,1924,Bronze,Guy BUTLER,GBR,48.6
M,800m,Paris,1924,Gold,Douglas LOWE,GBR,01:52.4
M,800m,Paris,1924,Silver,Paul MARTIN,SUI,01:52.6
M,800m,Paris,1924,Bronze,Schuyler ENCK,USA,01:53.0
M,1500m,Paris,1924,Gold,Paavo NURMI,FIN,03:53.6
M,1500m,Paris,1924,Silver,Willy SCHARER,SUI,03:55.0
M,1500m,Paris,1924,Bronze,H.B. STALLARD,GBR,03:55.6
M,5000m,Paris,1924,Gold,Paavo NURMI,FIN,14:31.2
M,5000m,Paris,1924,Silver,Ville RITOLA,FIN,14:31.4
M,5000m,Paris,1924,Bronze,Edvin WIDE,SWE,15:01.8
M,10000m,Paris,1924,Gold,Ville RITOLA,FIN,30:23.2
M,10000m,Paris,1924,Silver,Edvin WIDE,SWE,30:55.2
M,10000m,Paris,1924,Bronze,Eero BERG,FIN,31:43.0
M,110m Hurdles,Paris,1924,Gold,Daniel KINSEY,USA,15
M,110m Hurdles,Paris,1924,Silver,Sid ATKINSON,RSA,15
M,110m Hurdles,Paris,1924,Bronze,Sten PETTERSSON,SWE,15.4
M,400m Hurdles,Paris,1924,Gold,Morgan TAYLOR,USA,52.6
M,400m Hurdles,Paris,1924,Silver,Erik WILEN,FIN,53.8
M,400m Hurdles,Paris,1924,Bronze,Ivan RILEY,USA,54.2
M,3000m Steeplechase,Paris,1924,Gold,Ville RITOLA,FIN,09:33.6
M,3000m Steeplechase,Paris,1924,Silver,Elias KATZ,FIN,09:44.0
M,3000m Steeplechase,Paris,1924,Bronze,Paul BONTEMPS,FRA,09:45.2
M,Marathon,Paris,1924,Gold,Albin STENROOS,FIN,41:22.6
M,Marathon,Paris,1924,Silver,Romeo BERTINI,ITA,47:19.6
M,Marathon,Paris,1924,Bronze,Clarence DEMAR,USA,48:14.0
M,10km Race Walk,Paris,1924,Gold,Ugo FRIGERIO,ITA,47:49.0
M,10km Race Walk,Paris,1924,Silver,Gordon GOODWIN,GBR,48:37.9
M,10km Race Walk,Paris,1924,Bronze,Cecil MCMASTER,RSA,49:08.0
M,High Jump,Paris,1924,Gold,Harold OSBORN,USA,1.98
M,High Jump,Paris,1924,Silver,Leroy BROWN,USA,1.95
M,High Jump,Paris,1924,Bronze,Pierre LEWDEN,FRA,1.92
M,Pole Vault,Paris,1924,Gold,Lee BARNES,USA,3.95
M,Pole Vault,Paris,1924,Silver,Glen GRAHAM,USA,3.95
M,Pole Vault,Paris,1924,Bronze,James BROOKER,USA,3.9
M,Long Jump,Paris,1924,Gold,DeHart HUBBARD,USA,7.44
M,Long Jump,Paris,1924,Silver,Edward GOURDIN,USA,7.27
M,Long Jump,Paris,1924,Bronze,Sverre HANSEN,NOR,7.26
M,Triple Jump,Paris,1924,Gold,Nick WINTER,AUS,15.52
M,Triple Jump,Paris,1924,Silver,Luis BRUNETTO,ARG,15.42
M,Triple Jump,Paris,1924,Bronze,Vilho TUULOS,FIN,15.37
M,Shot Put,Paris,1924,Gold,Bud HOUSER,USA,14.99
M,Shot Put,Paris,1924,Silver,Glenn HARTRANFT,USA,14.89
M,Shot Put,Paris,1924,Bronze,Ralph HILLS,USA,14.64
M,Discus Throw,Paris,1924,Gold,Bud HOUSER,USA,46.15
M,Discus Throw,Paris,1924,Silver,Vilho NIITTYMAA,FIN,44.95
M,Discus Throw,Paris,1924,Bronze,Thomas LIEB,USA,44.8
M,Hammer Throw,Paris,1924,Gold,Fred TOOTELL,USA,53.29
M,Hammer Throw,Paris,1924,Silver,Matt MCGRATH,USA,50.84
M,Hammer Throw,Paris,1924,Bronze,Malcolm NOKES,GBR,48.87
M,Javelin Throw,Paris,1924,Gold,Jonni MYYRA,FIN,62.96
M,Javelin Throw,Paris,1924,Silver,Gunnar LINDSTROM,SWE,60.92
M,Javelin Throw,Paris,1924,Bronze,Eugene OBERST,USA,58.35
M,100m,Antwerp,1920,Gold,Charley PADDOCK,USA,10.8
M,100m,Antwerp,1920,Silver,Morris KIRKSEY,USA,10.8
M,100m,Antwerp,1920,Bronze,Harry EDWARD,GBR,11
M,200m,Antwerp,1920,Gold,Allen WOODRING,USA,22
M,200m,Antwerp,1920,Silver,Charley PADDOCK,USA,22
M,200m,Antwerp,1920,Bronze,Harry EDWARD,GBR,22.1
M,400m,Antwerp,1920,Gold,Bevil RUDD,RSA,49.6
M,400m,Antwerp,1920,Silver,Guy BUTLER,GBR,49.9
M,400m,Antwerp,1920,Bronze,Nils ENGDAHL,SWE,49.9
M,800m,Antwerp,1920,Gold,Albert HILL,GBR,01:53.4
M,800m,Antwerp,1920,Silver,Earl EBY,USA,01:53.6
M,800m,Antwerp,1920,Bronze,Bevil RUDD,RSA,01:54.0
M,1500m,Antwerp,1920,Gold,Albert HILL,GBR,04:01.8
M,1500m,Antwerp,1920,Silver,Philip BAKER,GBR,04:02.3
M,1500m,Antwerp,1920,Bronze,Lawrence SHIELDS,USA,04:03.0
M,5000m,Antwerp,1920,Gold,Joseph GUILLEMOT,FRA,14:55.6
M,5000m,Antwerp,1920,Silver,Paavo NURMI,FIN,15:00.0
M,5000m,Antwerp,1920,Bronze,Eric BACKMAN,SWE,15:13.0
M,10000m,Antwerp,1920,Gold,Paavo NURMI,FIN,31:45.8
M,10000m,Antwerp,1920,Silver,Joseph GUILLEMOT,FRA,31:47.2
M,10000m,Antwerp,1920,Bronze,James WILSON,GBR,31:50.8
M,110m Hurdles,Antwerp,1920,Gold,Earl THOMSON,CAN,14.8
M,110m Hurdles,Antwerp,1920,Silver,Harold BARRON,USA,15.1
M,110m Hurdles,Antwerp,1920,Bronze,Feg MURRAY,USA,15.1
M,400m Hurdles,Antwerp,1920,Gold,Frank LOOMIS,USA,54
M,400m Hurdles,Antwerp,1920,Silver,John NORTON,USA,54.6
M,400m Hurdles,Antwerp,1920,Bronze,August DESCH,USA,54.7
M,3000m Steeplechase,Antwerp,1920,Gold,Percy HODGE,GBR,10:00.4
M,3000m Steeplechase,Antwerp,1920,Silver,Patrick FLYNN,USA,10:21.1
M,3000m Steeplechase,Antwerp,1920,Bronze,Ernesto AMBROSINI,ITA,10:32.0
M,Marathon,Antwerp,1920,Gold,Hannes KOLEHMAINEN,FIN,32:35.8
M,Marathon,Antwerp,1920,Silver,Juri LOSSMANN,EST,32:48.6
M,Marathon,Antwerp,1920,Bronze,Valerio ARRI,ITA,36:32.8
M,3km Race Walk,Antwerp,1920,Gold,Ugo FRIGERIO,ITA,13:14.2
M,3km Race Walk,Antwerp,1920,Silver,George PARKER,AUS,13:19.6
M,3km Race Walk,Antwerp,1920,Bronze,Richard REMER,USA,13:22.2
M,10km Race Walk,Antwerp,1920,Gold,Ugo FRIGERIO,ITA,48:06.2
M,10km Race Walk,Antwerp,1920,Silver,Joseph PEARMAN,USA,49:40.2
M,10km Race Walk,Antwerp,1920,Bronze,Charles GUNN,GBR,49:43.9
M,High Jump,Antwerp,1920,Gold,Richmond LANDON,USA,1.93
M,High Jump,Antwerp,1920,Silver,Harold MULLER,USA,1.9
M,High Jump,Antwerp,1920,Bronze,Bo EKELUND,SWE,1.9
M,Pole Vault,Antwerp,1920,Gold,Frank FOSS,USA,4.09
M,Pole Vault,Antwerp,1920,Silver,Henry PETERSEN,DEN,3.7
M,Pole Vault,Antwerp,1920,Bronze,Edwin MYERS,USA,3.6
M,Long Jump,Antwerp,1920,Gold,William PETTERSSON,SWE,7.15
M,Long Jump,Antwerp,1920,Silver,Carl JOHNSON,USA,7.09
M,Long Jump,Antwerp,1920,Bronze,Erik ABRAHAMSSON,SWE,7.08
M,Triple Jump,Antwerp,1920,Gold,Vilho TUULOS,FIN,14.5
M,Triple Jump,Antwerp,1920,Silver,Folke JANSSON,SWE,14.48
M,Triple Jump,Antwerp,1920,Bronze,Erik ALMLOF,SWE,14.27
M,Shot Put,Antwerp,1920,Gold,Ville PORHOLA,FIN,14.81
M,Shot Put,Antwerp,1920,Silver,Elmer NIKLANDER,FIN,14.15
M,Shot Put,Antwerp,1920,Bronze,Harry LJUNGBERG,USA,14.15
M,Discus Throw,Antwerp,1920,Gold,Elmer NIKLANDER,FIN,44.68
M,Discus Throw,Antwerp,1920,Silver,Armas TAIPALE,FIN,44.19
M,Discus Throw,Antwerp,1920,Bronze,Gus POPE,USA,42.13
M,Hammer Throw,Antwerp,1920,Gold,Patrick RYAN,USA,52.87
M,Hammer Throw,Antwerp,1920,Silver,Carl Johan LIND,SWE,48.43
M,Hammer Throw,Antwerp,1920,Bronze,Basil BENNETT,USA,48.25
M,Javelin Throw,Antwerp,1920,Gold,Jonni MYYRA,FIN,65.78
M,Javelin Throw,Antwerp,1920,Silver,Urho PELTONEN,FIN,63.6
M,Javelin Throw,Antwerp,1920,Bronze,Pekka JOHANSSON,FIN,63.09
M,100m,Stockholm,1912,Gold,Ralph CRAIG,USA,10.8
M,100m,Stockholm,1912,Silver,Alvah MEYER,USA,10.9
M,100m,Stockholm,1912,Bronze,Donald LIPPINCOTT,USA,10.9
M,200m,Stockholm,1912,Gold,Ralph CRAIG,USA,21.7
M,200m,Stockholm,1912,Silver,Donald LIPPINCOTT,USA,21.8
M,200m,Stockholm,1912,Bronze,Willie APPLEGARTH,GBR,22
M,400m,Stockholm,1912,Gold,Charles REIDPATH,USA,48.2
M,400m,Stockholm,1912,Silver,Hanns BRAUN,GER,48.3
M,400m,Stockholm,1912,Bronze,Edward LINDBERG,USA,48.4
M,800m,Stockholm,1912,Gold,Ted MEREDITH,USA,01:51.9
M,800m,Stockholm,1912,Silver,Mel SHEPPARD,USA,01:52.0
M,800m,Stockholm,1912,Bronze,Ira DAVENPORT,USA,01:52.0
M,1500m,Stockholm,1912,Gold,Arnold JACKSON,GBR,03:56.8
M,1500m,Stockholm,1912,Silver,Abel KIVIAT,USA,03:56.9
M,1500m,Stockholm,1912,Bronze,Norman TABER,USA,03:56.9
M,5000m,Stockholm,1912,Gold,Hannes KOLEHMAINEN,FIN,14:36.6
M,5000m,Stockholm,1912,Silver,Jean BOUIN,FRA,14:36.7
M,5000m,Stockholm,1912,Bronze,George HUTSON,GBR,15:07.6
M,10000m,Stockholm,1912,Gold,Hannes KOLEHMAINEN,FIN,31:20.8
M,10000m,Stockholm,1912,Silver,Lewis TEWANIMA,USA,32:06.6
M,10000m,Stockholm,1912,Bronze,Albin STENROOS,FIN,32:21.8
M,110m Hurdles,Stockholm,1912,Gold,Fred KELLY,USA,15.1
M,110m Hurdles,Stockholm,1912,Silver,James WENDELL,USA,15.2
M,110m Hurdles,Stockholm,1912,Bronze,Martin HAWKINS,USA,15.3
M,Marathon,Stockholm,1912,Gold,Ken MCARTHUR,RSA,36:54.8
M,Marathon,Stockholm,1912,Silver,Christian GITSHAM,RSA,37:52.0
M,Marathon,Stockholm,1912,Bronze,Gaston STROBINO,USA,38:42.4
M,10km Race Walk,Stockholm,1912,Gold,George GOULDING,CAN,46:28.4
M,10km Race Walk,Stockholm,1912,Silver,Ernest WEBB,GBR,46:50.4
M,10km Race Walk,Stockholm,1912,Bronze,Fernando ALTIMANI,ITA,47:37.6
M,Cross Country Individual,Stockholm,1912,Gold,Hannes KOLEHMAINEN,FIN,45:11.6
M,Cross Country Individual,Stockholm,1912,Silver,Hjalmar ANDERSSON,SWE,45:44.8
M,Cross Country Individual,Stockholm,1912,Bronze,John EKE,SWE,46:37.6
M,High Jump,Stockholm,1912,Gold,Alma RICHARDS,USA,1.93
M,High Jump,Stockholm,1912,Silver,Hans LIESCHE,GER,1.91
M,High Jump,Stockholm,1912,Bronze,George HORINE,USA,1.89
M,Pole Vault,Stockholm,1912,Gold,Harry BABCOCK,USA,3.95
M,Pole Vault,Stockholm,1912,Silver,Frank NELSON,USA,3.85
M,Pole Vault,Stockholm,1912,Silver,Marc WRIGHT,USA,3.85
M,Pole Vault,Stockholm,1912,Bronze,William HALPENNY,CAN,3.8
M,Pole Vault,Stockholm,1912,Bronze,Frank MURPHY,USA,3.8
M,Pole Vault,Stockholm,1912,Bronze,Bertil UGGLA,SWE,3.8
M,Long Jump,Stockholm,1912,Gold,Albert GUTTERSON,USA,7.6
M,Long Jump,Stockholm,1912,Silver,Calvin BRICKER,CAN,7.21
M,Long Jump,Stockholm,1912,Bronze,Georg ABERG,SWE,7.18
M,Triple Jump,Stockholm,1912,Gold,Gustaf LINDBLOM,SWE,14.76
M,Triple Jump,Stockholm,1912,Silver,Georg ABERG,SWE,14.51
M,Triple Jump,Stockholm,1912,Bronze,Erik ALMLOF,SWE,14.17
M,Shot Put,Stockholm,1912,Gold,Pat MCDONALD,USA,15.34
M,Shot Put,Stockholm,1912,Silver,Ralph ROSE,USA,15.25
M,Shot Put,Stockholm,1912,Bronze,Lawrence WHITNEY,USA,13.93
M,Discus Throw,Stockholm,1912,Gold,Armas TAIPALE,FIN,45.21
M,Discus Throw,Stockholm,1912,Silver,Richard BYRD,USA,42.32
M,Discus Throw,Stockholm,1912,Bronze,James DUNCAN,USA,42.28
M,Hammer Throw,Stockholm,1912,Gold,Matt MCGRATH,USA,54.74
M,Hammer Throw,Stockholm,1912,Silver,Duncan MCDIARMID,CAN,48.36
M,Hammer Throw,Stockholm,1912,Bronze,Clarence CHILDS,USA,48.17
M,Javelin Throw,Stockholm,1912,Gold,Eric LEMMING,SWE,60.64
M,Javelin Throw,Stockholm,1912,Silver,Juho SAARISTO,FIN,58.66
M,Javelin Throw,Stockholm,1912,Bronze,Mor KOVACS,HUN,58.5
M,100m,London,1908,Gold,Reggie WALKER,RSA,10.8
M,100m,London,1908,Silver,James RECTOR,USA,10.9
M,100m,London,1908,Bronze,Bobby KERR,CAN,11
M,200m,London,1908,Gold,Bobby KERR,CAN,22.6
M,200m,London,1908,Silver,Robert CLOUGHEN,USA,22.6
M,200m,London,1908,Bronze,Nate CARTMELL,USA,22.7
M,400m,London,1908,Gold,Wyndham HALSWELLE,GBR,50
M,800m,London,1908,Gold,Mel SHEPPARD,USA,01:52.8
M,800m,London,1908,Silver,Emilio LUNGHI,ITA,01:54.2
M,800m,London,1908,Bronze,Hanns BRAUN,GER,01:55.2
M,1500m,London,1908,Gold,Mel SHEPPARD,USA,04:03.4
M,1500m,London,1908,Silver,Harold WILSON,GBR,04:03.6
M,1500m,London,1908,Bronze,Norman HALLOWS,GBR,04:04.0
M,5 miles,London,1908,Gold,Emil VOIGT,GBR,25:11.2
M,5 miles,London,1908,Silver,Edward OWEN,GBR,25:24.0
M,5 miles,London,1908,Bronze,John SVANBERG,SWE,25:37.2
M,110m Hurdles,London,1908,Gold,Forrest SMITHSON,USA,15
M,110m Hurdles,London,1908,Silver,John GARRELS,USA,15.7
M,110m Hurdles,London,1908,Bronze,Arthur SHAW,USA,15.8
M,400m Hurdles,London,1908,Gold,Charles BACON,USA,55
M,400m Hurdles,London,1908,Silver,Harry HILLMAN,USA,55.3
M,400m Hurdles,London,1908,Bronze,Jimmy TREMEER,GBR,57
M,3200m Steeplechase,London,1908,Gold,Arthur RUSSELL,GBR,10:47.8
M,3200m Steeplechase,London,1908,Silver,Archie ROBERTSON,GBR,10:48.4
M,3200m Steeplechase,London,1908,Bronze,John EKE,USA,10:48.4
M,Marathon,London,1908,Gold,Johnny HAYES,USA,55:18.4
M,Marathon,London,1908,Silver,Charles HEFFERON,RSA,56:06.0
M,Marathon,London,1908,Bronze,Joseph FORSHAW,USA,57:10.4
M,3500m Race Walk,London,1908,Gold,George LARNER,GBR,14:55.0
M,3500m Race Walk,London,1908,Silver,Ernest WEBB,GBR,15:07.4
M,3500m Race Walk,London,1908,Bronze,Harry KERR,ANZ,15:43.4
M,10 mile Race Walk,London,1908,Gold,George LARNER,GBR,15:57.4
M,10 mile Race Walk,London,1908,Silver,Ernest WEBB,GBR,17:31.0
M,10 mile Race Walk,London,1908,Bronze,Edward SPENCER,GBR,21:20.2
M,High Jump,London,1908,Gold,Harry PORTER,USA,1.9
M,High Jump,London,1908,Silver,Geo ANDRE,FRA,1.88
M,High Jump,London,1908,Silver,Con LEAHY,GBR,1.88
M,High Jump,London,1908,Silver,Istvan SOMODI,HUN,1.88
M,Pole Vault,London,1908,Gold,Edward COOK,USA,3.71
M,Pole Vault,London,1908,Gold,Alfred GILBERT,USA,3.71
M,Pole Vault,London,1908,Bronze,Edward ARCHIBALD,CAN,3.58
M,Pole Vault,London,1908,Bronze,Charles JACOBS,USA,3.58
M,Pole Vault,London,1908,Bronze,Bruno SODERSTROM,SWE,3.58
M,Long Jump,London,1908,Gold,Frank IRONS,USA,7.48
M,Long Jump,London,1908,Silver,Daniel KELLY,USA,7.09
M,Long Jump,London,1908,Bronze,Calvin BRICKER,CAN,7.08
M,Triple Jump,London,1908,Gold,Tim AHEARNE,GBR,14.92
M,Triple Jump,London,1908,Silver,Garfield MACDONALD,CAN,14.76
M,Triple Jump,London,1908,Bronze,Edvard LARSEN,NOR,14.39
M,Shot Put,London,1908,Gold,Ralph ROSE,USA,14.21
M,Shot Put,London,1908,Silver,Denis HORGAN,GBR,13.62
M,Shot Put,London,1908,Bronze,John GARRELS,USA,13.18
M,Discus Throw,London,1908,Gold,Martin SHERIDAN,USA,40.89
M,Discus Throw,London,1908,Silver,Merritt GIFFIN,USA,40.7
M,Discus Throw,London,1908,Bronze,Bill HORR,USA,39.45
M,Hammer Throw,London,1908,Gold,John FLANAGAN,USA,51.92
M,Hammer Throw,London,1908,Silver,Matt MCGRATH,USA,51.18
M,Hammer Throw,London,1908,Bronze,Con WALSH,CAN,48.51
M,Javelin Throw,London,1908,Gold,Eric LEMMING,SWE,54.83
M,Javelin Throw,London,1908,Silver,Arne HALSE,NOR,50.57
M,Javelin Throw,London,1908,Bronze,Otto NILSSON,SWE,47.11
M,60m,St. Louis,1904,Gold,Archie HAHN,USA,7
M,60m,St. Louis,1904,Silver,William HOGENSON,USA,7.2
M,60m,St. Louis,1904,Bronze,Fay MOULTON,USA,7.2
M,100m,St. Louis,1904,Gold,Archie HAHN,USA,11
M,100m,St. Louis,1904,Silver,Nate CARTMELL,USA,11.2
M,100m,St. Louis,1904,Bronze,William HOGENSON,USA,11.2
M,200m,St. Louis,1904,Gold,Archie HAHN,USA,21.6
M,200m,St. Louis,1904,Silver,Nate CARTMELL,USA,21.9
M,200m,St. Louis,1904,Bronze,William HOGENSON,USA,21.9
M,400m,St. Louis,1904,Gold,Harry HILLMAN,USA,49.2
M,400m,St. Louis,1904,Silver,Frank WALLER,USA,49.9
M,400m,St. Louis,1904,Bronze,Herman GROMAN,USA,50
M,800m,St. Louis,1904,Gold,Jim LIGHTBODY,USA,01:56.0
M,800m,St. Louis,1904,Silver,Howard VALENTINE,USA,01:56.3
M,800m,St. Louis,1904,Bronze,Emil BREITKREUTZ,USA,01:56.4
M,1500m,St. Louis,1904,Gold,Jim LIGHTBODY,USA,04:05.4
M,1500m,St. Louis,1904,Silver,Frank VERNER,USA,04:06.8
M,1500m,St. Louis,1904,Bronze,Lacey HEARN,USA,04:07.4
M,110m Hurdles,St. Louis,1904,Gold,Fred SCHULE,USA,16
M,110m Hurdles,St. Louis,1904,Silver,Thad SHIDELER,USA,16.3
M,110m Hurdles,St. Louis,1904,Bronze,Lesley ASHBURNER,USA,16.4
M,200m Hurdles,St. Louis,1904,Gold,Harry HILLMAN,USA,24.6
M,200m Hurdles,St. Louis,1904,Silver,Frank CASTLEMAN,USA,24.9
M,200m Hurdles,St. Louis,1904,Bronze,George POAGE,USA,25.2
M,400m Hurdles,St. Louis,1904,Gold,Harry HILLMAN,USA,53
